País,Fuente,Entidades Coincidentes,Términos del Sector,Palabras Clave (Keywords),Título,Fecha Publicación,URL Verificada,Resumen,Fecha_DT,Año,Mes_Num,Mes,Año-Mes
Brasil,Búsqueda Valor Econômico (Google News),Valor Econômico,,"Prévia, Acelera, Impacto, Commodities, Valor","Prévia do IGP-M acelera, sob impacto de commodities - Valor Econômico",2026-09-11 08:00,https://news.google.com/rss/articles/CBMiqgFBVV95cUxORWllUTYtWW5nazdwaTZqTTBDc19qM29xdVhCc0kwMDZ4OXNxWUo5WnJ4Vi1vUXhrR3U3YnhpYXVIVTZqMjhMSHA1a05iRXg2cEVxS3ozRzRWMXQzTXhULTMyMHVDa0JMaEhhNkozZUF0Rk9GbjN5cUo2dWFaLTRnZTE5SmxKSmVjSF9oSUZ3SG13ekpqUlZGZ2pUTlJPT0dSZHYxaE9nMnBIUdIBuAFBVV95cUxQZmM2UXUxeFFNQlFkbGNKOXM0WFV0eEEtS0RpTzVOQ0d0ZDBaQlJ1eGRzTjUwTGRkRFhtX0FKc2JZUmhfLU80bm92dElZN2I1bTB3WHhJZm9HNFc2Ujg2MFQwQnU3MkM2SEdBN2NLdjFiZVA3d0JXUnNRd2dYTEV0ajk1ckl4ZllWQl9uSl9yY0RPdm9tVElwV2o2UFNkMlZZdUVtbkZ3UUpFR0FKMXZ6Z3RVc3BFdHI3?oc=5,"Prévia do IGP-M acelera, sob impacto de commodities Valor Econômico",2026-09-11 08:00:00,2026,9,September,2026-09
Brasil,Búsqueda Valor Econômico (Google News),Valor Econômico,,"Niño, Forte, Aumenta, Risco, Dengue","El Niño forte aumenta risco de dengue, indica Fiocruz - Valor Econômico",2026-09-11 08:00,https://news.google.com/rss/articles/CBMirAFBVV95cUxNeEdmcUk1QjI3R3A2X0JNTmI2aXo3VTViZE5kRWp2SnRFbU1HNWhoTGRRVEswMnZfbnptMU5NaXV4VVpaS1NobEdsTFBVNkZ2T0hYaWJfa1Q5WWFGU1hiMkw2cXFrSV9CTXRLODdDM2hEWkxUUU9GaVYzeTZOUTROcEc3dXctUzN2ZHdRbUJkc0VUZFlhUkpGLWZHWlhkOEZBTUNuMEN4YWZSb1hv0gG7AUFVX3lxTE1RdkluTzQ0MmY1ZVE3Z2U2Q2tJWmlTTFlrMzc2ZFFXVWVYREptZGZ5aEJhU280MHJrYTdBQ3BGQW9UaHlqNVNHeUptQW5pYjEwOWRoaEpvYVVSQm4wYWwwUlhNTmppZmxUUjNvaUViMzNyOGdkbVMtamtCV2tRRTkySXBTWHpJN3hBbXBaZjh6RHdISXZTUWtIREJxeVR3UlF0VGktR0FGYW5fODB3RG1YUFdXYkNtazIxM2c?oc=5,"El Niño forte aumenta risco de dengue, indica Fiocruz Valor Econômico",2026-09-11 08:00:00,2026,9,September,2026-09
Brasil,Búsqueda Valor Econômico (Google News),Valor Econômico,,"Estáveis, Julho, Serviços, Reforçam, Desaceleração","Estáveis em julho, serviços reforçam desaceleração - Valor Econômico",2026-09-11 08:00,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQRHFTN2pLZU82aVllZnJwcDlHNlFjMHRQUkI3OFI2WEs1VlBJN2RkajZkNUNBak1zVUtyczVYVWQzZXRXYTFCSFAtUGFqQldBVjA0VDNBa3ZzdC1jTWxmQXN3aU9iMmhOa3BIOFBfajdxVDBtcjdxdWphMzZTaGtvaUVSZnNhTXprdW9ya1ZUdmdWT1VZUm1yODEyUWx3ZHBWcmhvcGJFck_SAbcBQVVfeXFMTkFNUHVPck9nNGlWcjM4bjVPYmVYb3NrRTgtdS1BMzdOb1YwQm5lVjBMbUVKcDFxWWlHUTNVbkFGRUtuV0V1dUJ2YUNIVThlTWtjc09uZUhodzd2LXJDMWhwdVh6TEs5UUV5djhzcFdUdE1qd3pGY0NaQmlhX2FGZlJwV0N4QXhUbkhLaDdaSnAyTFVoaWFJZGtacUNrbU5oNFVlUG8yUVJZTkRYaGU2ZWEzZ0ZFZWRN?oc=5,"Estáveis em julho, serviços reforçam desaceleração Valor Econômico",2026-09-11 08:00:00,2026,9,September,2026-09
Brasil,Búsqueda Valor Econômico (Google News),Valor Econômico,,"Faturamento, Indústria, Julho, Valor","Faturamento da indústria cai 2% em julho, diz CNI - Valor Econômico",2026-09-11 08:00,https://news.google.com/rss/articles/CBMipgFBVV95cUxQTHFwQzVQTVJDLWU3ZHNfWXJGMkRfMW91WW9CQmZVamFXWDYwMmJVZi1GN2R1XzRTbE5yZnhOcEdRMnZ1NEhvNDdDN3N6U0MtdXQ1MDhnQi1Lc0pPa2JjVEY0SHVoQjdael83S1lCaUhFSll2cUVvR1pBTGxmN0lyUXdLY2IzNExNNEdnbmZTWnpCdWtObTlfNW5Vel9XQXllNFlvU2Z30gG0AUFVX3lxTE1TR0I4eFRWcVNycVhaRG1wQTJRTl8wWkxZNGI2dHhVdTVqak5XVzd1c2FwamFMU1htRWZzVzN6aGIwVzRDZG5JcWZEY1pFTmZUdHZIWXl1c2QyOUN4eDBYVHdhUWhadjBGVnpDZ3RSajBzSkJBVGExVWI0azQ0ZTJON2dCRzE5VHNtQzB1dThBTmc2VFExc3hKR0EyemNxZnZ4ODVGZmNWNmVVQ3c3VGFRa1RFMg?oc=5,"Faturamento da indústria cai 2% em julho, diz CNI Valor Econômico",2026-09-11 08:00:00,2026,9,September,2026-09
Brasil,Búsqueda Valor Econômico (Google News),Valor Econômico,,"Atinge, Famílias, Deve, Piorar, Valor",Inadimplência atinge 82% das famílias e deve piorar - Valor Econômico,2026-09-11 08:00,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPenF0TnVwdUZQXzNuZWR5R0RITU9nMmVIdDFUUExXMFdTM0VoOFRCejJJak5kMWRsbnVaU2xqNDNydzFnMlRBMDYxM1E1SGc2R3hlQ1k3VVVJMzdpZ1BaTnpxTzZZTy0zanN0S3ZiRWxsTnkwWWRRekJvbzN3OHJ0SUFibXFORXBoTC12cjRNTE9CWHU0ZkJfWTBDM0FoZFMwWDNZLWgxWUNXUdIBuAFBVV95cUxOQnExNEotYWlxZDJqeEYxSVhOUjV3MzA3MlQ1Tnoyc01mV09CZ2RFeDI4c0hReXVBR3pMU0NJUV9iOElNaXFjTzFfb3A5dC1tXzJOOVBIZkFsb0dtblVyY0tRdVlUMjZYN3NLZ0N2bF9HMmFPWG1jU1VrcjU2bktKOUNKaXJBWDhkOVAxZVRmSVVocERVMlcycWUxNEdKUnkxWjBFWC1fdkgyZDh6QS1pRlZXSTV2aTlY?oc=5,Inadimplência atinge 82% das famílias e deve piorar Valor Econômico,2026-09-11 08:00:00,2026,9,September,2026-09
Brasil,Búsqueda Valor Econômico (Google News),Valor Econômico,,"Temor, Engessamento, Dificulta, Regulamentação, Valor",Temor de engessamento dificulta regulamentação - Valor Econômico,2026-09-11 08:00,https://news.google.com/rss/articles/CBMipAFBVV95cUxOYWNwNHJrQ19yakhvRi1ReHR4a2I0VzRQOUVDOEhxMFJpSU1xYnZqMHZJMjZxU3hCbEdEMUZ2WnhXdnh4YzZmNTlUeVFSR3VfUG9XcHJvdG44RGFFUWo0VWVMVnI2Q0lrS0hJOFo1QzVLRGZkZG9tX21adUJDMmRMeWNRSjdCSGdvYS1SVHo2c3hiQlE4TGo2dXcxMzVLWGdKSnJUMtIBswFBVV95cUxOUTNSMjZoTl9hSmNIZ3NrYzNCbjYxYml5ZTlsZ1JOWEl6Y20xMzBhc1ZqVzhZN2NCM1dDZlAyT3liM1BCYVduS0RoeVRmcXlaZjU0LXNIQ0FoQTNNeG01QkV0MzlEUzF5am9mZGhJUHIteDNPSHVlSE5Pa3BxR1A0Q1RFbTZXNkdKekRRMjg0bnBRZDNPQnJtV28wSHZEZTMyRHVNOVd6MV9hT3oyNjhtZTA4cw?oc=5,Temor de engessamento dificulta regulamentação Valor Econômico,2026-09-11 08:00:00,2026,9,September,2026-09
Brasil,Búsqueda MME (Google News),MME,,"Propõe, Dividir, União, Cotas, Cinco",MME propõe dividir gás da União em cotas para cinco setores industriais - CNN Brasil,2026-09-11 07:30,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNZWJ6YU9hc0ptZ0FOcjhKRUZ4bWVzT0h5MFJ5QWQzbFRTQ0s3TGRkQzZCZGN0dlQ1UkdzVW50d2J5aE95YWJFbTJwLXloTzFjXzB0RjFQTDlwNXVRT2NXWHkxY2w1NUs0MUt5LUJZblVoSFNSTmhZSjJPYjJTNkV6MHBMbFZwNVJyQ1VjdXdPV21qNzhRN3FoMi1XMFd4ZEt0dVEtUVkyNERaQQ?oc=5,MME propõe dividir gás da União em cotas para cinco setores industriais CNN Brasil,2026-09-11 07:30:00,2026,9,September,2026-09
Brasil,Búsqueda ANEEL (Google News),ANEEL,"Geração, Transmissão","Cinco, Grupos, Assinam, Nove, Contratos",Cinco grupos assinam nove contratos de geração e transmissão na Aneel - CNN Brasil,2026-09-11 02:21,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNaFpGbE42SGRJT3ZLelJZMGhPY09LSjV1MzhBR19WQnZ3U3NEUFE5RFg3MlVsTUVXN2VBNnNQMFBQVk9hX0ljM1Uzbmg5TFdJcVRHbjZLTUVPTnR0M296dElxOE9TTjBMZk5oWGw2VF9yekYtSld3ZVNjWUpjUmVxMUVHejdkZnNjQndSSkRxc2R0T2hRUW9SWTBZYXRwa0V5ajNOTS1fQnA?oc=5,Cinco grupos assinam nove contratos de geração e transmissão na Aneel CNN Brasil,2026-09-11 02:21:00,2026,9,September,2026-09
Brasil,Búsqueda Petrobras (Google News),Petrobras,,"Análise, Comunicação, Falha, Petrobras, Recebida",Análise: Comunicação falha da Petrobras é mal recebida - CNN Brasil,2026-09-11 02:09,https://news.google.com/rss/articles/CBMisgFBVV95cUxObGc0dEJLNTBWSHY3aV9zSXZHcWVoMHNwakhheGY2UjFVYVowdzJrcDI0bjZVRVNLZ25fOG9hYTEtSzNtdi04MVNVVWVLUHZYR1JDcTZmelFrRmZDVDZOVXhYWkoyS3ZQbmpvZFJjYXkwZlo1OWVCUWNXSWRocXdxeUpkZmNPbHBKemxFcDJDV0JtdUJBS0Nhb2t5OWI4ajdWTWdBcFdRNTNBSWNaODRFU0p3?oc=5,Análise: Comunicação falha da Petrobras é mal recebida CNN Brasil,2026-09-11 02:09:00,2026,9,September,2026-09
Brasil,Búsqueda Agência Brasil (Google News),Agência Brasil,,"Projeto, Pago, Emenda, Mário, Frias",Projeto pago com emenda de Mário Frias não teve execução comprovada - Agência Brasil,2026-09-11 01:51,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPcEFXTDFVWnI1QnhEQmZ4Q0cxV2wxU3V2eXBsQnZEMnY4aGZfZWlkYy1tX3lpOTdRMzBKcEkySUdGUW1TRFFqNkJET19JQ0I3blptcEhFRFpRNDZGWGYzTXJxQlJZbmdlUGl6Zk5TXzlUQldTbWI0LUFSSXc4R1RodkNLU2VydVVFUDZ2T0c4SmZ2YzMtTDZYVHRPN29LMGE3UGJ3aTRYVFJPTEJZRVpfbjFjQmZNVFZRV3ZkMmRma3NfZw?oc=5,Projeto pago com emenda de Mário Frias não teve execução comprovada Agência Brasil,2026-09-11 01:51:00,2026,9,September,2026-09
Brasil,Búsqueda Petrobras (Google News),Petrobras,,"Petrobras, Volta, Atrás, Cancela, Alta","Petrobras volta atrás e cancela alta de R$ 0,19 na gasolina - Se Ligue Bahia",2026-09-11 00:49,https://news.google.com/rss/articles/CBMinAFBVV95cUxQUXU5amh3YmV1RXY3ZUtDRVNNVUZ5ajRRZWluY0RWYkl3Tk1mLU44YUtWcXJhX2Z2emx2RmVoZkZkYkY2NlEwZ2gtTzBjV2h5WUt2WHM1aEV3OXZlMUxVaDd3NV9sYUpmdGdON1VELUlGVnZYM2RrU3RqN25BQnlVVk1YRXdSMkF1QVk4TzRNUVVmTGV1eVgtXzIyazQ?oc=5,"Petrobras volta atrás e cancela alta de R$ 0,19 na gasolina Se Ligue Bahia",2026-09-11 00:49:00,2026,9,September,2026-09
Brasil,Búsqueda Agência Brasil (Google News),Agência Brasil,,"Mega, Sena, Acumula, Milhões, Confira",Mega-Sena acumula para R$ 85 milhões; confira os números sorteados - Agência Brasil,2026-09-11 00:32,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNelhMN1RFaEJTTDdpVFA3NzZvVHh6aXR6WnpIWlVXeGtVMTFWVUlxbm9uU1c4MmlxaWVZYkh5UndZLUFCd1ROSGlYOEM4dTZLeVZuLUxOcTdJZkxrbTA5SVNONG85MHU5Q0ZMX0RrYzU4bkJ1ZUhaUlJVQ05XTEI5QWpwWUwtcHRCZVNXQmZwRUpzVnp2YUFJc1BQNHVjbnB3NjhwUFM5LUVTckdUSTdHbWRWZnNfdjZhbjcw?oc=5,Mega-Sena acumula para R$ 85 milhões; confira os números sorteados Agência Brasil,2026-09-11 00:32:00,2026,9,September,2026-09
Brasil,Búsqueda Agência Brasil (Google News),Agência Brasil,,"Levantamento, Aponta, Identificação, Candidatos, Brasil",Levantamento aponta uso de IA sem identificação por candidatos - Agência Brasil,2026-09-11 00:27,https://news.google.com/rss/articles/CBMivAFBVV95cUxNUW41T2tqWWRZcDI3VHZDTHREaFphWmlzbTFqQ0YtcjdxYUNUbG45ZlAyTmkyVlNpQ1VjaW94eGtwSHhTSTFqakZkR1BiRi14Nmo5OHpVY0g4cUREdWFiMkJ1N01seTRORUZkd0lBcGdmYktUdk9Tejh3cmZSWE1rbWEwQlF1b1NWRG5hVnJpSWpldTVvaHBBVHE1NUVJTURGR1BuZEtiNEh1UzlhR1hrNnBmWVp5a2FTRkpWUQ?oc=5,Levantamento aponta uso de IA sem identificação por candidatos Agência Brasil,2026-09-11 00:27:00,2026,9,September,2026-09
Brasil,Búsqueda Agência Brasil (Google News),Agência Brasil,,"Paulo, Masp, Inaugura, Passagem, Nesta","Em São Paulo, Masp inaugura passagem subterrânea nesta sexta-feira | Radioagência Nacional - Agência Brasil",2026-09-11 00:13,https://news.google.com/rss/articles/CBMi2gFBVV95cUxPMGFzaXZYWk9EMFQ0LWVwYjRlU1hvWlY3WThUdVd1NmdXS04tQ29TM2VVR0NBQm0yeDJfcl9JalZJVDg0VzRLeW5RdHM0b1pWaVE2SFBNcDE2aHlfaWJkeXBtTElTemw5MVVIc0czYzBEOGRGa0RfWkI1TDJ4eUNKVnRRUm4tQ2h4alYwWlpvQ1cwOGxNX2NzeG9hTEVYQ05SMHExWktDcHRfYk5selo5TFU4MjUxcTJSTTl1bG9aRlVVaGpZSmMtNGtwbXdzMkh3ZGR5Y282MDBzQQ?oc=5,"Em São Paulo, Masp inaugura passagem subterrânea nesta sexta-feira | Radioagência Nacional Agência Brasil",2026-09-11 00:13:00,2026,9,September,2026-09
Brasil,Búsqueda Petrobras (Google News),Petrobras,,"Petrobras, Pode, Parecer, Pressão, Governo",Vai e vem da Petrobras pode parecer que foi pressão do governo - band.com.br,2026-09-10 23:47,https://news.google.com/rss/articles/CBMirwFBVV95cUxOcFdJdzFSM0ZyNGJrVkxBcTZFeWJvVlU5TG8yd0c5XzlrZTNMdWhOYmllTXlMN1hYQzVtM255QW8zV2ZZUXZoTUNuR2JDLVV4WW5JeV8wd25ocmltcmpvUE90SUh3ZktxUkktUlVZdlY3VTVvWjRQRTZfaHIwMW9nQXZfXzA1aHlQOFNncURsRWhPeWNoY3NUbTkycXRoRDNWc2NTTWl4enZXWjl2VENV?oc=5,Vai e vem da Petrobras pode parecer que foi pressão do governo band.com.br,2026-09-10 23:47:00,2026,9,September,2026-09
Brasil,Búsqueda Petrobras (Google News),Petrobras,,"Margem, Equatorial, Atrai, Bilhões, Petrobras","Margem Equatorial atrai US$ 2,5 bilhões da Petrobras; três poços ainda aguardam licença do Ibama - DefesaTV",2026-09-10 23:35,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPdmgxcTgzeDF5RUxwbzNaSVVuUWgyb3JKa25USldtQ1ExSFphOU1fZXRXczctcmNEZHRyS1VvZDhJOUp4ZUhRUVNCRG9VMDRlWFQzSUt4b21ScGI0TGNmUmxIS1ByQXFpVlFyM2lDMmJxWU0xOHI2TTc4NHR1MWY4MVFvaVdnVmp5X1VBTHJIQjZUWGpMSEJ1TXV4bXBSOEpnRnlTM0VfNm45VFNyVDZZNVFkWUNwX1JNcDBF?oc=5,"Margem Equatorial atrai US$ 2,5 bilhões da Petrobras; três poços ainda aguardam licença do Ibama DefesaTV",2026-09-10 23:35:00,2026,9,September,2026-09
Brasil,Búsqueda Agência Brasil (Google News),Agência Brasil,,"Brasil, Programa, Habilitou, Milhões, Motoristas",Programa CNH do Brasil habilitou 2 milhões de motoristas em 9 meses - Agência Brasil,2026-09-10 23:35,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQLXp0WU9qSUNWNGoxeElMLXRRSWdjS3lyVmlNLW85U2hka0I5UWxhRTFpbGJIOFRiQVZuYzFRYTkyMm83MHNvaWhQV3pyS3BMcGgwYTFVMmRIQ1kzY1dfdGw5MkVxRExaSVhEV25GS29ob09ncW9BSkw5dXVSRTVlUXY4NmZ0WDBSS29DckxZVWluU0hLZ3M3Nm5IRXV6ZFNIMDRMa25iZnVJMDdKODFnYVpVdmJoRktad2V1ME5QN0VZRUowYTF5Znp3enZqRHY0T0h5WDJzYzh4UQ?oc=5,Programa CNH do Brasil habilitou 2 milhões de motoristas em 9 meses Agência Brasil,2026-09-10 23:35:00,2026,9,September,2026-09
Brasil,Búsqueda Petrobras (Google News),Petrobras,,"Gasolina, Sobe, Bomba, Aepet",Gasolina não sobe na bomba - aepet.org.br,2026-09-10 23:28,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9vZ0JneXZISEE3WWdHRU14ZUFLRnpUVmc4WEEzX21zaVM0aGYtempBbGtYTDNSNUh6N0g3TlUwWXVGa2FOa0hNbzl3cG1XSGY2clBFcHkwclAwNG51OGU2YWYzR19hc0E?oc=5,Gasolina não sobe na bomba aepet.org.br,2026-09-10 23:28:00,2026,9,September,2026-09
Brasil,Búsqueda Agência Brasil (Google News),Agência Brasil,,"Confira, Quinta, Feira, Candidatos, Presidente",Confira como foi a quinta-feira (10) dos candidatos a presidente - Agência Brasil,2026-09-10 23:25,https://news.google.com/rss/articles/CBMitwFBVV95cUxQQXZzb010Q3hTTldZOE44X0loRGsxX3NMRFJjVXc4SnFBY3ZlMnJpWnJpbzVzQU5CY2k2OF9CMmNETDFGTVY5Sk92TmxtRkRGLTBfSjg3dWRhb3liX2pEMWtoZG1pUXpCb20xWlFKRkR1V3UzNzM0NXJxcWE2TlF5a2pFMGVFVEw5akFkeEtxdnA4R0hsUjFnZnpwUXFYZkhNb2wtN042Q3NlNjdabjhlUEU0bk1rdGc?oc=5,Confira como foi a quinta-feira (10) dos candidatos a presidente Agência Brasil,2026-09-10 23:25:00,2026,9,September,2026-09
Brasil,Búsqueda BNDES (Google News),BNDES,,"Transição, Energética, Brasil, Porcaria, Cara","Transição energética no Brasil 'é uma porcaria' por ser cara e socialmente injusta, diz Elena Landau - Terra",2026-09-10 23:20,https://news.google.com/rss/articles/CBMiiAJBVV95cUxNcUt1QWhxd0pxQXE2TmFXek01UGJJczdBdUhmREN6akoxOGZfRldUUlREQ1E2ZFR2NUt5LUdiTER6ck53Y2ZNWFRqbW9sUlFSdnNwZFJCcHkwaTQtMGxYQXdsU1o4ZUVQcnN5ZEFZOWpwSlJEaVpjRTg3cEhxV2hZV3hKLU85YzZlREk3ZkJVOUdLWVVCSjRiYUZUR3RjU19ZUGhONWJJMm1rSHJPaEZ6X2Q4ZW13My0wSnNjVjdSbWsxcG8yV2hrcEx4djNFTkdwV3hoTEdFOER6VGlYaHE3MzZsZGFYQ0ItNHduRERiWEFlXzVQczA5QUg3djNhZEFyRjlOdU1uV3o?oc=5,"Transição energética no Brasil 'é uma porcaria' por ser cara e socialmente injusta, diz Elena Landau Terra",2026-09-10 23:20:00,2026,9,September,2026-09
Brasil,Búsqueda BNDES (Google News),BNDES,,"Transição, Energética, Brasil, Porcaria, Cara","Transição energética no Brasil ‘é uma porcaria’ por ser cara e socialmente injusta, diz Elena Landau - Estadão",2026-09-10 23:09,https://news.google.com/rss/articles/CBMizwFBVV95cUxOWUF5Zm9XcEpHcjdUbW1jY1lYdTJaSGkxQ29ZWFkxcGpoRmZLcDR0WUtHSXBqalh3OVVRajVURlVfQXB0cmlwT0VlWTF4VjByNGEyYTE2VFBhcUVXZk9NMTFIMzV0REtnWnNOU3BPUlY2NE1ndlpxQkVyQUtXRDltSmFVUkpjQ29vb0dsbDZ2Zm1pc0ZTdzREMHpiRkVtajhaSlB4MUVlR3A5NUc2NFl6bld0ME9RTzE4RWJvRE9RLUFRQ2JZXzFVZVNZUUNkQ0XSAdQBQVVfeXFMTS13eDEzZmhmZEl0cGdwX3g5cGRvZkxzMXhiRzltTWZadk5MY2RFeEN2Wi1mUVpXQUlrVTVsT2tTLVVGcUdKSGt1RXZ1NDZWQWR3RGJoN1VZTjlUNnVNZWpHQUNkQU9iQ1p1YXdVaHhCdEVINXhRanlRRkF6TVBrWmM2NzZBLVRqNFZjV1R6Yml5NXY1TFBxajlhUE5XeTV0RjZMbEhxWXpkbl9rcklEc0NSUF9Kc1NGN0VWaGkyQzZRWjBZaHU1ZkxjMENkcnhlNUFpVXk?oc=5,"Transição energética no Brasil ‘é uma porcaria’ por ser cara e socialmente injusta, diz Elena Landau Estadão",2026-09-10 23:09:00,2026,9,September,2026-09
Brasil,Búsqueda Agência Brasil (Google News),Agência Brasil,,"Brasil, Continua, Vitória, Mundial, Basquete",Brasil continua sem vitória no Mundial de basquete em cadeira de rodas - Agência Brasil,2026-09-10 22:58,https://news.google.com/rss/articles/CBMixwFBVV95cUxPRkZuSzB2bmV3TnNsVlYyUmNTTlhmUGlFb29FenRSbWs2WTRSLXN5MDlKa0NXb0hZRFpCXzBCQzN5djc5UXZTc05oU2xSM1VqX1hwVk5wWkNsNVdXNFpYbkNVc3FlbnhXTmx3TUJOLXZHdDR5Z0d1SHlTd29qcy01VkE5T2lvUHVreFk1YnFvZHdtTzhkQ25aVVZTXzZoS1BIQW16QUtRVkpzd1VZTjhOWktvUUtpcExja2VnYTU5OXYyQ19LdHM0?oc=5,Brasil continua sem vitória no Mundial de basquete em cadeira de rodas Agência Brasil,2026-09-10 22:58:00,2026,9,September,2026-09
Brasil,Búsqueda Agência Brasil (Google News),Agência Brasil,,"Comícios, Entrevistas, Atos, Marcaram, Presidenciáveis","Comícios, entrevistas e atos de rua marcaram o dia dos presidenciáveis - Agência Brasil",2026-09-10 22:56,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOVnhJN0tfSXNoR2NJXzdJVV9GVU5WLU9FSGJRX0dRS01nVm84ZjVQWmp5X1dNY1RxTUhlUGNzbUtPeEFoLVVVdUotb0xHTFR5UG1LbXFRcF9mTlpFaUZfekR1b1dUbm5XUjJ2al9JUUlrRjVVRkVLS1JMWDhfV09FU1E4UG50Z01SUlhzZC1HYUh2di0xNnhaUUxhdU55OThFdjAwYUozTHZCSWs1SVNJSmlDSjlqYVc0VDYwMnhqNWxYNUtWbExqcWNWM0V1c05EMm5nVkFvZURaaFN0M1JuaQ?oc=5,"Comícios, entrevistas e atos de rua marcaram o dia dos presidenciáveis Agência Brasil",2026-09-10 22:56:00,2026,9,September,2026-09
Brasil,Búsqueda Agência Brasil (Google News),Agência Brasil,,"Agosto, Preço, Cesta, Básica, Teve","Em agosto, preço da cesta básica teve redução em 25 capitais - Agência Brasil",2026-09-10 22:37,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNYWlXTE1USG85XzlCTDFWZWtkMW51ci0zOHBpOFc0dW5Ram9mZzlxbGxnNkxMX1VySEVBbHJoZFdUaFpWY2JzeHNqR0ptVVNvekJwTzRTRkJ1VmJtQzBOZTdxYjJlaFNPaWhtNEdEc19wNVIzOW9kY1ppM1lyQ3JMVFhpaVVjWXRIQnNpUjdZaGx1ZlV4WER6ekY5V0VRTmR1UmJzUVV3YS1QNmdkWGxpX3VuZWZOamQyZmx4ckt2NVR0TmlxbzZpRUE3N0ljaFFEQ05J?oc=5,"Em agosto, preço da cesta básica teve redução em 25 capitais Agência Brasil",2026-09-10 22:37:00,2026,9,September,2026-09
Brasil,Búsqueda Agência Brasil (Google News),Agência Brasil,,"Flávio, Dino, Retira, Sigilo, Processo",Flávio Dino retira sigilo de processo sobre filme Dark Horse - Agência Brasil,2026-09-10 22:34,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQWVNUR2JPMDRQQnhnbVItbXY3c1JsREpzLUVWLVFLTkNlYTd0UlQxWEZlTkhWR3FFR0pmSE5JS0xQblN2N3Z3dTVQXzlzSV9XWjNpakx6UGVCZ01VdHlEUFYzM3ktaEFtM1hGcVg0UVFuX182S21fZ2g2aXVmLW5TNm83UENZZ0lWb3Z2SGo0RTh5T1hIQ3hTNjBSUGVieVhZN1ZibHg5UXpTbzhoWldQR1NMS0FfWHRmNXdrTGo4T1FvVVVmREwxbFh0ZkJfeFdHMXkw?oc=5,Flávio Dino retira sigilo de processo sobre filme Dark Horse Agência Brasil,2026-09-10 22:34:00,2026,9,September,2026-09
Brasil,Búsqueda Agência Brasil (Google News),Agência Brasil,,"Número, Lares, Idosos, Insegurança, Alimentar",Número de lares com idosos em insegurança alimentar cai em dois anos - Agência Brasil,2026-09-10 22:23,https://news.google.com/rss/articles/CBMizwFBVV95cUxOTjNmNXhKcDlEelVFTnhZbW5FN2dILWxuRDFuU0FuclFkaktpU0picnhjaTdGeUhhdmx0UnVXLXdxbl85SzYteGtxUEFEX1lTVGtiZ1pmU09QSnBGOXY5MHAxcWNsX2Q5R1d0Z0hUOTN6aFdpQTE4d3BVb2d4eVY0NGVxczZ6ZGtoZE1pZ0lKbVlKcXdocm1Lc08wZ2t0TnJ1OHhzbFVHUEVUaEVIYU5BM1V5dU1ONDQ4c3RLWmxMVU4xQUFQSE11bEJUUHdTNkk?oc=5,Número de lares com idosos em insegurança alimentar cai em dois anos Agência Brasil,2026-09-10 22:23:00,2026,9,September,2026-09
Brasil,Búsqueda Agência Brasil (Google News),Agência Brasil,,"Brasil, Programa, Aumenta, Pedidos, Habilitação",Programa CNH do Brasil aumenta pedidos de habilitação em mais de 200% - Agência Brasil,2026-09-10 22:20,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNXzBYWkhVQXAtdTFYcTQxbmt6LXNfZk5vSkxpMk5XUmJMNC1oN1ZYQ042bVJEaENYbjlheEdfNEZTZVVrYm5fRnJ5NHQzZ0pQeFBRZEtVVVNOUzc5U0h0LWFvUjlycXhTU21BRUhieFdyMEZkVFpzS3RnTFVONVVGT3h2aG5ockxlYXpDS3VxM3JoYTlxOVpOVTZsUUNWcnlHbzhZZXFOUGwxVTlXMHRhYXFmcFhEV1UtOHl5bFVJZGk?oc=5,Programa CNH do Brasil aumenta pedidos de habilitação em mais de 200% Agência Brasil,2026-09-10 22:20:00,2026,9,September,2026-09
